Fwd_rate	Rev_rate	Net_Rate	PEI	Reaction_String
0.034187491	269.6601592	-2.70E+02	1.27E-04	R13 + R30 <=> R252
0.034187491	0.728023098	-6.94E-01	4.49E-02	R30 + R13 <=> R253
0.034187491	1.82459E-06	3.42E-02	1.00E+00	R31 + R13 <=> R254
0.034187491	0.000220932	3.40E-02	9.94E-01	R13 + R41 <=> R205
0.034187491	3.17003E-06	3.42E-02	1.00E+00	R13 + R41 <=> R206
0.034187491	0.002469764	3.17E-02	9.33E-01	R41 + R13 <=> R255
0.034187491	9.37739E-05	3.41E-02	9.97E-01	R42 + R13 <=> R256
0.034187491	6.42596E-05	3.41E-02	9.98E-01	R13 + R43 <=> R257
0.034187491	1.99316E-05	3.42E-02	9.99E-01	R13 + R43 <=> R209
0.034187491	2.15658E-08	3.42E-02	1.00E+00	R43 + R13 <=> R258
0.034187491	0.009473581	2.47E-02	7.83E-01	R44 + R13 <=> R259
0.034187491	1.601012005	-1.57E+00	2.09E-02	R45 + R13 <=> R260
0.034187491	0.023924873	1.03E-02	5.88E-01	R13 + R53 <=> R226
0.034187491	4.95562E-05	3.41E-02	9.99E-01	R13 + R53 <=> R227
0.034187491	0.000149041	3.40E-02	9.96E-01	R53 + R13 <=> R261
0.034187491	2.84142E-10	3.42E-02	1.00E+00	R54 + R13 <=> R262
0.034187491	4.28879E-09	3.42E-02	1.00E+00	R13 + R60 <=> R233
0.034187491	8.74166E-06	3.42E-02	1.00E+00	R13 + R60 <=> R234
0.034187491	6.1403E-13	3.42E-02	1.00E+00	R60 + R13 <=> R263
0.034187491	1.21764E-08	3.42E-02	1.00E+00	R13 + R86 <=> R264
0.034187491	55704.64741	-5.57E+04	6.14E-07	R13 + R86 <=> R265
0.034187491	0.004154588	3.00E-02	8.92E-01	R86 + R13 <=> R266
0.034187491	5.33735E-09	3.42E-02	1.00E+00	R13 + R87 <=> R267
0.034187491	0.000302936	3.39E-02	9.91E-01	R13 + R87 <=> R268
0.034187491	2.71752E-05	3.42E-02	9.99E-01	R87 + R13 <=> R269
0.034187491	0.055997734	-2.18E-02	3.79E-01	R88 + R13 <=> R270
0.034187491	4.244809027	-4.21E+00	7.99E-03	R13 + R89 <=> R271
0.034187491	6888.632728	-6.89E+03	4.96E-06	R13 + R89 <=> R272
0.034187491	6.49022E-07	3.42E-02	1.00E+00	R89 + R13 <=> R273
0.034187491	0.00563931	2.85E-02	8.58E-01	R14 + R15 <=> R108
0.034187491	9.37868E-05	3.41E-02	9.97E-01	R15 + R14 <=> R274
0.034187491	2233.21189	-2.23E+03	1.53E-05	R15 + R14 <=> R275
0.034187491	0.004476088	2.97E-02	8.84E-01	R16 + R14 <=> R276
0.034187491	0.000614894	3.36E-02	9.82E-01	R16 + R14 <=> R277
0.034187491	1.36312E-05	3.42E-02	1.00E+00	R14 + R17 <=> R232
0.034187491	1.28609E-05	3.42E-02	1.00E+00	R17 + R14 <=> R278
0.034187491	9.0335E-08	3.42E-02	1.00E+00	R17 + R14 <=> R279
0.034187491	2.64626E-06	3.42E-02	1.00E+00	R14 + R26 <=> R170
0.034187491	0.338075001	-3.04E-01	9.18E-02	R14 + R26 <=> R171
0.034187491	0.001618655	3.26E-02	9.55E-01	R26 + R14 <=> R280
0.034187491	0.228440898	-1.94E-01	1.30E-01	R26 + R14 <=> R281
0.034187491	238.9500047	-2.39E+02	1.43E-04	R14 + R27 <=> R252
0.034187491	1.3614E-07	3.42E-02	1.00E+00	R27 + R14 <=> R282
0.034187491	1.02476E-09	3.42E-02	1.00E+00	R27 + R14 <=> R283
0.034187491	5.16636E-08	3.42E-02	1.00E+00	R14 + R28 <=> R284
0.034187491	0.001449895	3.27E-02	9.59E-01	R14 + R28 <=> R174
0.034187491	0.00106516	3.31E-02	9.70E-01	R28 + R14 <=> R285
0.034187491	5.5468E-05	3.41E-02	9.98E-01	R28 + R14 <=> R286
0.034187491	2.89274E-05	3.42E-02	9.99E-01	R29 + R14 <=> R287
0.034187491	0.003116773	3.11E-02	9.16E-01	R29 + R14 <=> R288
0.034187491	3119740.623	-3.12E+06	1.10E-08	R14 + R30 <=> R289
0.034187491	3.83056E-06	3.42E-02	1.00E+00	R30 + R14 <=> R290
0.034187491	7.4584E-08	3.42E-02	1.00E+00	R30 + R14 <=> R291
0.034187491	4.30727E-05	3.41E-02	9.99E-01	R14 + R41 <=> R212
0.034187491	0.000865914	3.33E-02	9.75E-01	R14 + R41 <=> R213
0.034187491	0.062615627	-2.84E-02	3.53E-01	R41 + R14 <=> R292
0.034187491	0.081152428	-4.70E-02	2.96E-01	R41 + R14 <=> R293
0.034187491	6.15761E-08	3.42E-02	1.00E+00	R42 + R14 <=> R294
0.034187491	4.54636E-06	3.42E-02	1.00E+00	R42 + R14 <=> R295
0.034187491	0.225033083	-1.91E-01	1.32E-01	R14 + R86 <=> R271
0.034187491	365.1919855	-3.65E+02	9.36E-05	R14 + R86 <=> R272
0.034187491	3.73919E-05	3.42E-02	9.99E-01	R86 + R14 <=> R296
0.034187491	0.207035042	-1.73E-01	1.42E-01	R86 + R14 <=> R297
0.034187491	73463.68728	-7.35E+04	4.65E-07	R15 + R15 <=> R298
0.034187491	1.91816E-07	3.42E-02	1.00E+00	R16 + R15 <=> R299
0.034187491	4.346404106	-4.31E+00	7.80E-03	R15 + R26 <=> R300
0.034187491	5952.924013	-5.95E+03	5.74E-06	R15 + R26 <=> R301
0.034187491	0.002806318	3.14E-02	9.24E-01	R26 + R15 <=> R302
0.034187491	11840189.56	-1.18E+07	2.89E-09	R15 + R27 <=> R303
0.034187491	1.08518E-06	3.42E-02	1.00E+00	R27 + R15 <=> R304
0.034187491	0.000117178	3.41E-02	9.97E-01	R16 + R26 <=> R305
0.034187491	0.000467135	3.37E-02	9.87E-01	R16 + R26 <=> R306
0.034187491	456017.2912	-4.56E+05	7.50E-08	R16 + R27 <=> R307
0.034187491	0.01326828	2.09E-02	7.20E-01	R26 + R26 <=> R308
0.034187491	0.057795902	-2.36E-02	3.72E-01	R26 + R26 <=> R309
0.034187491	6.310401354	-6.28E+00	5.39E-03	R26 + R27 <=> R310
0.034187491	8.61483E-07	3.42E-02	1.00E+00	R27 + R26 <=> R311
0.034187491	4.44319E-05	3.41E-02	9.99E-01	R27 + R26 <=> R312
0.034187491	1.20239E-07	3.42E-02	1.00E+00	R27 + R27 <=> R313
0.002718114	0.000355601	2.36E-03	8.84E-01	R15 <=> R26
0.002718114	4.76715E-06	2.71E-03	9.98E-01	R17 <=> R86
0.002718114	1.12914E-06	2.72E-03	1.00E+00	R18 <=> R89
0.002718114	3.65828E-12	2.72E-03	1.00E+00	R19 <=> R53
0.002718114	2.32371E-11	2.72E-03	1.00E+00	R20 <=> R241
0.002718114	3.98943E-08	2.72E-03	1.00E+00	R21 <=> R68
0.002718114	3.63957E-07	2.72E-03	1.00E+00	R22 <=> R246
0.002718114	1.26591E-10	2.72E-03	1.00E+00	R23 <=> R250
0.002718114	0.091252037	-8.85E-02	2.89E-02	R24 <=> R255
0.002718114	7.76924E-12	2.72E-03	1.00E+00	R25 <=> R258
0.002718114	126.8182321	-1.27E+02	2.14E-05	R26 <=> R6
0.002718114	0.020776487	-1.81E-02	1.16E-01	R26 <=> R15
0.002718114	0.000488189	2.23E-03	8.48E-01	R27 <=> R16
0.002718114	3.30421E-05	2.69E-03	9.88E-01	R28 <=> R41
0.002718114	0.002718114	0.00E+00	5.00E-01	R28 <=> R28
0.002718114	0.003927242	-1.21E-03	4.09E-01	R30 <=> R29
0.002718114	1589.307671	-1.59E+03	1.71E-06	R41 <=> R8
0.002718114	0.223597971	-2.21E-01	1.20E-02	R41 <=> R28
0.002718114	1.18672E-06	2.72E-03	1.00E+00	R43 <=> R53
0.002718114	9.14627E-05	2.63E-03	9.67E-01	R43 <=> R117
0.002718114	2019566.453	-2.02E+06	1.35E-09	R53 <=> R19
0.002718114	6.225686271	-6.22E+00	4.36E-04	R53 <=> R43
0.002718114	3.00829E-09	2.72E-03	1.00E+00	R55 <=> R68
0.002718114	4.98153E-06	2.71E-03	9.98E-01	R55 <=> R130
0.002718114	10.01056849	-1.00E+01	2.71E-04	R60 <=> R120
0.002718114	2.93536E-05	2.69E-03	9.89E-01	R60 <=> R87
0.002718114	3.20654E-06	2.71E-03	9.99E-01	R61 <=> R248
0.002718114	3.063562102	-3.06E+00	8.86E-04	R61 <=> R163
0.002718114	542.3484352	-5.42E+02	5.01E-06	R64 <=> R125
0.002718114	20.91631899	-2.09E+01	1.30E-04	R64 <=> R90
0.002718114	0.069074964	-6.64E-02	3.79E-02	R65 <=> R253
0.002718114	2.82226E-10	2.72E-03	1.00E+00	R65 <=> R170
0.002718114	185.1931037	-1.85E+02	1.47E-05	R68 <=> R21
0.002718114	2455.926956	-2.46E+03	1.11E-06	R68 <=> R55
0.002718114	4.82704E-05	2.67E-03	9.83E-01	R70 <=> R76
0.002718114	6.46069E-05	2.65E-03	9.77E-01	R70 <=> R140
0.002718114	27502.69419	-2.75E+04	9.88E-08	R73 <=> R314
0.002718114	4.28772E-07	2.72E-03	1.00E+00	R73 <=> R274
0.002718114	0.000100777	2.62E-03	9.64E-01	R74 <=> R315
0.002718114	0.047253212	-4.45E-02	5.44E-02	R74 <=> R300
0.002718114	9546.464357	-9.55E+03	2.85E-07	R76 <=> R113
0.002718114	0.153057473	-1.50E-01	1.74E-02	R76 <=> R70
0.002718114	3.425582039	-3.42E+00	7.93E-04	R78 <=> R245
0.002718114	0.005655879	-2.94E-03	3.25E-01	R78 <=> R159
0.002718114	209.3399708	-2.09E+02	1.30E-05	R81 <=> R316
0.002718114	0.241123045	-2.38E-01	1.11E-02	R81 <=> R280
0.002718114	1.1281E-05	2.71E-03	9.96E-01	R82 <=> R317
0.002718114	9.16618E-06	2.71E-03	9.97E-01	R82 <=> R308
0.002718114	214266.9601	-2.14E+05	1.27E-08	R84 <=> R318
0.002718114	18.55745089	-1.86E+01	1.46E-04	R84 <=> R285
0.002718114	6208.715009	-6.21E+03	4.38E-07	R85 <=> R319
0.002718114	2925.680628	-2.93E+03	9.29E-07	R85 <=> R292
0.002718114	1.549804499	-1.55E+00	1.75E-03	R86 <=> R17
0.002718114	0.270898897	-2.68E-01	9.93E-03	R86 <=> R92
0.002718114	0.251694417	-2.49E-01	1.07E-02	R87 <=> R60
0.002718114	1.51916E-05	2.70E-03	9.94E-01	R87 <=> R93
0.002718114	6.54318405	-6.54E+00	4.15E-04	R89 <=> R18
0.002718114	5.653500583	-5.65E+00	4.81E-04	R89 <=> R94
0.002718114	3.53224E-07	2.72E-03	1.00E+00	R90 <=> R64
0.002718114	4.46855E-07	2.72E-03	1.00E+00	R90 <=> R121
0.034187491	3.55371E-16	3.42E-02	1.00E+00	R0 + R109 <=> R177
0.034187491	1.24093E-08	3.42E-02	1.00E+00	R0 + R110 <=> R178
0.034187491	7.80996E-14	3.42E-02	1.00E+00	R0 + R111 <=> R179
0.034187491	3.41819E-13	3.42E-02	1.00E+00	R0 + R112 <=> R180
0.034187491	7.12037E-13	3.42E-02	1.00E+00	R0 + R113 <=> R181
0.034187491	4.13159E-15	3.42E-02	1.00E+00	R0 + R117 <=> R121
0.034187491	1.71115E-09	3.42E-02	1.00E+00	R0 + R119 <=> R182
0.034187491	9.84238E-14	3.42E-02	1.00E+00	R0 + R120 <=> R183
0.034187491	6.76709E-15	3.42E-02	1.00E+00	R0 + R123 <=> R185
0.034187491	7.91485E-12	3.42E-02	1.00E+00	R0 + R124 <=> R186
0.034187491	5.61536E-16	3.42E-02	1.00E+00	R0 + R125 <=> R187
0.034187491	3.94244E-14	3.42E-02	1.00E+00	R0 + R126 <=> R188
0.034187491	4.2176E-12	3.42E-02	1.00E+00	R0 + R130 <=> R134
0.034187491	6.41966E-15	3.42E-02	1.00E+00	R0 + R130 <=> R184
0.034187491	2.65472E-19	3.42E-02	1.00E+00	R0 + R132 <=> R191
0.034187491	4.37445E-09	3.42E-02	1.00E+00	R0 + R133 <=> R192
0.034187491	2.74143E-17	3.42E-02	1.00E+00	R0 + R136 <=> R195
0.034187491	4.69524E-19	3.42E-02	1.00E+00	R0 + R137 <=> R196
0.034187491	1.83254E-19	3.42E-02	1.00E+00	R0 + R138 <=> R197
0.034187491	6.63966E-12	3.42E-02	1.00E+00	R0 + R140 <=> R144
0.034187491	8.92023E-11	3.42E-02	1.00E+00	R0 + R140 <=> R220
0.034187491	6.61155E-14	3.42E-02	1.00E+00	R0 + R142 <=> R200
0.034187491	4.0363E-11	3.42E-02	1.00E+00	R0 + R143 <=> R201
0.034187491	1.93305E-16	3.42E-02	1.00E+00	R0 + R149 <=> R152
0.034187491	1.24591E-15	3.42E-02	1.00E+00	R0 + R149 <=> R231
0.034187491	1.092E-13	3.42E-02	1.00E+00	R0 + R151 <=> R204
0.034187491	1.84074E-17	3.42E-02	1.00E+00	R0 + R163 <=> R166
0.034187491	2.68135E-17	3.42E-02	1.00E+00	R0 + R163 <=> R249
0.034187491	1.49924E-11	3.42E-02	1.00E+00	R0 + R165 <=> R207
0.034187491	2.17416E-13	3.42E-02	1.00E+00	R0 + R168 <=> R210
0.034187491	1.79731E-16	3.42E-02	1.00E+00	R0 + R169 <=> R211
0.034187491	2.7354E-13	3.42E-02	1.00E+00	R0 + R170 <=> R173
0.034187491	1.63712E-14	3.42E-02	1.00E+00	R0 + R170 <=> R284
0.034187491	1.01089E-08	3.42E-02	1.00E+00	R0 + R172 <=> R214
0.034187491	7.39673E-17	3.42E-02	1.00E+00	R0 + R189 <=> R193
0.034187491	3.28189E-18	3.42E-02	1.00E+00	R0 + R205 <=> R208
0.034187491	8.00059E-13	3.42E-02	1.00E+00	R0 + R205 <=> R257
0.034187491	4.64565E-17	3.42E-02	1.00E+00	R0 + R241 <=> R274
0.034187491	1.1062E-09	3.42E-02	1.00E+00	R0 + R241 <=> R275
0.034187491	7.49139E-11	3.42E-02	1.00E+00	R0 + R242 <=> R276
0.034187491	1.02912E-11	3.42E-02	1.00E+00	R0 + R242 <=> R277
0.034187491	6.21575E-09	3.42E-02	1.00E+00	R0 + R243 <=> R278
0.034187491	4.36595E-11	3.42E-02	1.00E+00	R0 + R243 <=> R279
0.034187491	4.38978E-15	3.42E-02	1.00E+00	R0 + R246 <=> R280
0.034187491	6.1953E-13	3.42E-02	1.00E+00	R0 + R246 <=> R281
0.034187491	6.0508E-12	3.42E-02	1.00E+00	R0 + R248 <=> R282
0.034187491	4.5546E-14	3.42E-02	1.00E+00	R0 + R248 <=> R283
0.034187491	1.15877E-12	3.42E-02	1.00E+00	R0 + R250 <=> R285
0.034187491	6.03425E-14	3.42E-02	1.00E+00	R0 + R250 <=> R286
0.034187491	4.16936E-20	3.42E-02	1.00E+00	R0 + R251 <=> R287
0.034187491	4.49226E-18	3.42E-02	1.00E+00	R0 + R251 <=> R288
0.034187491	2.29031E-20	3.42E-02	1.00E+00	R0 + R253 <=> R290
0.034187491	4.45941E-22	3.42E-02	1.00E+00	R0 + R253 <=> R291
0.034187491	1.10358E-13	3.42E-02	1.00E+00	R0 + R255 <=> R292
0.034187491	1.43029E-13	3.42E-02	1.00E+00	R0 + R255 <=> R293
0.034187491	2.85829E-18	3.42E-02	1.00E+00	R0 + R256 <=> R294
0.034187491	2.11037E-16	3.42E-02	1.00E+00	R0 + R256 <=> R295
0.034187491	2.62363E-14	3.42E-02	1.00E+00	R0 + R264 <=> R267
0.034187491	3.91766E-17	3.42E-02	1.00E+00	R0 + R266 <=> R296
0.034187491	2.16917E-13	3.42E-02	1.00E+00	R0 + R266 <=> R297
0.034187491	1.71284E-14	3.42E-02	1.00E+00	R0 + R274 <=> R320
0.034187491	1.29926E-05	3.42E-02	1.00E+00	R0 + R274 <=> R298
0.034187491	2.2532E-14	3.42E-02	1.00E+00	R0 + R276 <=> R321
0.034187491	7.10805E-19	3.42E-02	1.00E+00	R0 + R276 <=> R299
0.034187491	8.50575E-11	3.42E-02	1.00E+00	R0 + R280 <=> R322
0.034187491	2.87573E-14	3.42E-02	1.00E+00	R0 + R280 <=> R302
0.034187491	4.40729E-10	3.42E-02	1.00E+00	R0 + R282 <=> R323
0.034187491	1.32215E-13	3.42E-02	1.00E+00	R0 + R282 <=> R304
0.034187491	3.34978E-22	3.42E-02	1.00E+00	R0 + R314 <=> R324
0.034187491	1.83778E-14	3.42E-02	1.00E+00	R0 + R316 <=> R325
0.034187491	4.48674E-05	3.41E-02	9.99E-01	R92 + R1 <=> R326
0.034187491	0.713623979	-6.79E-01	4.57E-02	R93 + R1 <=> R327
0.034187491	6.108697005	-6.07E+00	5.57E-03	R94 + R1 <=> R328
0.034187491	0.004509733	2.97E-02	8.83E-01	R95 + R1 <=> R329
0.034187491	190610.8266	-1.91E+05	1.79E-07	R96 + R1 <=> R330
0.034187491	0.090628835	-5.64E-02	2.74E-01	R105 + R1 <=> R331
0.034187491	2.417720585	-2.38E+00	1.39E-02	R106 + R1 <=> R332
0.034187491	1.31996E-12	3.42E-02	1.00E+00	R1 + R109 <=> R215
0.034187491	1.62294E-06	3.42E-02	1.00E+00	R109 + R1 <=> R314
0.034187491	0.000138058	3.40E-02	9.96E-01	R1 + R110 <=> R216
0.034187491	9.05935E-07	3.42E-02	1.00E+00	R110 + R1 <=> R333
0.034187491	8.5501E-11	3.42E-02	1.00E+00	R1 + R111 <=> R217
0.034187491	4.43418E-11	3.42E-02	1.00E+00	R111 + R1 <=> R334
0.034187491	5.66695E-10	3.42E-02	1.00E+00	R1 + R117 <=> R335
0.034187491	0.001123187	3.31E-02	9.68E-01	R117 + R1 <=> R336
0.034187491	2.968436526	-2.93E+00	1.14E-02	R118 + R1 <=> R337
0.034187491	1.24841E-07	3.42E-02	1.00E+00	R1 + R119 <=> R218
0.034187491	1.80412E-08	3.42E-02	1.00E+00	R119 + R1 <=> R316
0.034187491	4.58825E-14	3.42E-02	1.00E+00	R1 + R120 <=> R219
0.034187491	1.20987E-11	3.42E-02	1.00E+00	R120 + R1 <=> R338
0.034187491	0.014780819	1.94E-02	6.98E-01	R121 + R1 <=> R339
0.034187491	0.018110771	1.61E-02	6.54E-01	R122 + R1 <=> R340
0.034187491	0.000101036	3.41E-02	9.97E-01	R1 + R123 <=> R221
0.034187491	3.23108E-09	3.42E-02	1.00E+00	R123 + R1 <=> R318
0.034187491	5.13098E-09	3.42E-02	1.00E+00	R1 + R124 <=> R222
0.034187491	3.68639E-06	3.42E-02	1.00E+00	R124 + R1 <=> R341
0.034187491	1.24684E-08	3.42E-02	1.00E+00	R1 + R125 <=> R223
0.034187491	3.32422E-13	3.42E-02	1.00E+00	R125 + R1 <=> R342
0.034187491	2.90973E-05	3.42E-02	9.99E-01	R1 + R130 <=> R343
0.034187491	1.59123E-09	3.42E-02	1.00E+00	R1 + R130 <=> R344
0.034187491	72597548.86	-7.26E+07	4.71E-10	R130 + R1 <=> R345
0.034187491	0.027752439	6.44E-03	5.52E-01	R131 + R1 <=> R346
0.034187491	1.51722E-07	3.42E-02	1.00E+00	R1 + R132 <=> R224
0.034187491	1.1676E-12	3.42E-02	1.00E+00	R132 + R1 <=> R319
0.034187491	0.000680096	3.35E-02	9.80E-01	R1 + R133 <=> R225
0.034187491	7.02754E-13	3.42E-02	1.00E+00	R133 + R1 <=> R347
0.034187491	2.16824E-08	3.42E-02	1.00E+00	R1 + R163 <=> R348
0.034187491	4.30409E-10	3.42E-02	1.00E+00	R1 + R163 <=> R349
0.034187491	1.59109E-05	3.42E-02	1.00E+00	R163 + R1 <=> R350
0.034187491	1141418318	-1.14E+09	3.00E-11	R164 + R1 <=> R351
0.034187491	9.04887E-06	3.42E-02	1.00E+00	R1 + R165 <=> R228
0.034187491	9.43859E-10	3.42E-02	1.00E+00	R165 + R1 <=> R352
0.034187491	0.000850218	3.33E-02	9.76E-01	R177 + R1 <=> R353
0.034187491	1.05074E-05	3.42E-02	1.00E+00	R178 + R1 <=> R354
0.034187491	3.10679E-12	3.42E-02	1.00E+00	R182 + R1 <=> R355
0.034187491	1.47888E-14	3.42E-02	1.00E+00	R183 + R1 <=> R356
0.034187491	1.54688E-07	3.42E-02	1.00E+00	R1 + R241 <=> R300
0.034187491	0.000211864	3.40E-02	9.94E-01	R1 + R241 <=> R301
0.034187491	5.76146E-08	3.42E-02	1.00E+00	R241 + R1 <=> R357
0.034187491	1.40906E-07	3.42E-02	1.00E+00	R1 + R242 <=> R305
0.034187491	5.61731E-07	3.42E-02	1.00E+00	R1 + R242 <=> R306
0.034187491	4.11201E-05	3.41E-02	9.99E-01	R242 + R1 <=> R358
0.034187491	2.58538E-09	3.42E-02	1.00E+00	R1 + R246 <=> R308
0.034187491	1.12618E-08	3.42E-02	1.00E+00	R1 + R246 <=> R309
0.034187491	6.5884E-05	3.41E-02	9.98E-01	R246 + R1 <=> R359
0.034187491	0.00011446	3.41E-02	9.97E-01	R247 + R1 <=> R360
0.034187491	2.75104E-06	3.42E-02	1.00E+00	R1 + R248 <=> R311
0.034187491	0.000141888	3.40E-02	9.96E-01	R1 + R248 <=> R312
0.034187491	529.8228959	-5.30E+02	6.45E-05	R248 + R1 <=> R361
0.034187491	0.106912235	-7.27E-02	2.42E-01	R92 + R2 <=> R362
0.034187491	121.5690169	-1.22E+02	2.81E-04	R93 + R2 <=> R363
0.034187491	243243.3951	-2.43E+05	1.41E-07	R94 + R2 <=> R364
0.034187491	1.15974E-08	3.42E-02	1.00E+00	R2 + R109 <=> R236
0.034187491	2.58947E-14	3.42E-02	1.00E+00	R109 + R2 <=> R324
0.034187491	5.58684E-05	3.41E-02	9.98E-01	R2 + R110 <=> R237
0.034187491	1.60503E-08	3.42E-02	1.00E+00	R110 + R2 <=> R365
0.034187491	4.18607E-10	3.42E-02	1.00E+00	R2 + R117 <=> R344
0.034187491	0.00923941	2.49E-02	7.87E-01	R117 + R2 <=> R366
0.034187491	11.43789287	-1.14E+01	2.98E-03	R118 + R2 <=> R367
0.034187491	0.00012524	3.41E-02	9.96E-01	R2 + R119 <=> R238
0.034187491	1.57925E-08	3.42E-02	1.00E+00	R119 + R2 <=> R325
0.034187491	8.39926E-13	3.42E-02	1.00E+00	R2 + R120 <=> R240
0.034187491	6.52895E-10	3.42E-02	1.00E+00	R120 + R2 <=> R368
0.034187491	1.36237E-05	3.42E-02	1.00E+00	R92 + R3 <=> R369
0.034187491	4.63681E-05	3.41E-02	9.99E-01	R92 + R13 <=> R370
0.034187491	0.014036072	2.02E-02	7.09E-01	R93 + R13 <=> R371
0.034187491	113.3162707	-1.13E+02	3.02E-04	R94 + R13 <=> R372
0.034187491	0.571486627	-5.37E-01	5.64E-02	R13 + R109 <=> R303
0.034187491	4.45643E-13	3.42E-02	1.00E+00	R109 + R13 <=> R315
0.034187491	54690.88104	-5.47E+04	6.25E-07	R13 + R110 <=> R307
0.034187491	9.9865E-07	3.42E-02	1.00E+00	R110 + R13 <=> R373
0.034187491	0.001294295	3.29E-02	9.64E-01	R13 + R117 <=> R349
0.034187491	6.23836E-08	3.42E-02	1.00E+00	R117 + R13 <=> R374
0.034187491	2.599081827	-2.56E+00	1.30E-02	R118 + R13 <=> R375
0.034187491	0.014494004	1.97E-02	7.02E-01	R13 + R119 <=> R310
0.034187491	3.73582E-08	3.42E-02	1.00E+00	R119 + R13 <=> R317
0.034187491	2.29205E-10	3.42E-02	1.00E+00	R13 + R120 <=> R313
0.034187491	5.48739E-10	3.42E-02	1.00E+00	R120 + R13 <=> R376
0.034187491	0.031548618	2.64E-03	5.20E-01	R92 + R14 <=> R377
0.034187491	0.055691334	-2.15E-02	3.80E-01	R92 + R14 <=> R378
0.002718114	7.76577E-11	2.72E-03	1.00E+00	R109 <=> R118
0.002718114	0.001049704	1.67E-03	7.21E-01	R110 <=> R88
0.002718114	1.38457E-09	2.72E-03	1.00E+00	R111 <=> R248
0.002718114	0.530495066	-5.28E-01	5.10E-03	R112 <=> R253
0.002718114	7.73914E-10	2.72E-03	1.00E+00	R113 <=> R76
0.002718114	4.15317E-06	2.71E-03	9.98E-01	R114 <=> R315
0.002718114	1.5105E-11	2.72E-03	1.00E+00	R115 <=> R245
0.002718114	2.97515E-05	2.69E-03	9.89E-01	R116 <=> R317
0.002718114	0.080777652	-7.81E-02	3.26E-02	R117 <=> R43
0.002718114	2.39873E-07	2.72E-03	1.00E+00	R119 <=> R44
0.002718114	7.38034E-07	2.72E-03	1.00E+00	R120 <=> R60
0.002718114	1.30647E-11	2.72E-03	1.00E+00	R123 <=> R131
0.002718114	0.004582926	-1.86E-03	3.72E-01	R124 <=> R91
0.002718114	1.36225E-08	2.72E-03	1.00E+00	R125 <=> R64
0.002718114	1.91035E-07	2.72E-03	1.00E+00	R126 <=> R266
0.002718114	6.25316E-07	2.72E-03	1.00E+00	R127 <=> R273
0.002718114	4.43324E-11	2.72E-03	1.00E+00	R128 <=> R374
0.002718114	3.37809E-08	2.72E-03	1.00E+00	R129 <=> R261
0.002718114	1.483108241	-1.48E+00	1.83E-03	R130 <=> R55
0.002718114	0.002718114	0.00E+00	5.00E-01	R130 <=> R130
0.002718114	1.65044E-07	2.72E-03	1.00E+00	R132 <=> R56
0.002718114	2.4959E-10	2.72E-03	1.00E+00	R133 <=> R242
0.002718114	0.002446928	2.71E-04	5.26E-01	R136 <=> R141
0.002718114	1.01132E-11	2.72E-03	1.00E+00	R137 <=> R281
0.002718114	4.81993E-09	2.72E-03	1.00E+00	R138 <=> R251
0.002718114	1.74072E-08	2.72E-03	1.00E+00	R139 <=> R269
0.002718114	0.114355262	-1.12E-01	2.32E-02	R140 <=> R70
0.002718114	0.254749333	-2.52E-01	1.06E-02	R140 <=> R189
0.002718114	1.79472E-09	2.72E-03	1.00E+00	R142 <=> R71
0.002718114	1.91296E-06	2.72E-03	9.99E-01	R143 <=> R370
0.002718114	0.845406929	-8.43E-01	3.20E-03	R146 <=> R160
0.002718114	6.71088E-05	2.65E-03	9.76E-01	R147 <=> R293
0.002718114	0.040840688	-3.81E-02	6.24E-02	R148 <=> R372
0.002718114	0.00769674	-4.98E-03	2.61E-01	R149 <=> R282
0.002718114	0.029134715	-2.64E-02	8.53E-02	R149 <=> R205
0.002718114	1.19855E-07	2.72E-03	1.00E+00	R151 <=> R283
0.002718114	1.60217E-06	2.72E-03	9.99E-01	R154 <=> R312
0.002718114	1.36263E-09	2.72E-03	1.00E+00	R155 <=> R297
0.002718114	17.4289865	-1.74E+01	1.56E-04	R156 <=> R290
0.002718114	0.515882715	-5.13E-01	5.24E-03	R156 <=> R212
0.002718114	1.95309E-11	2.72E-03	1.00E+00	R158 <=> R291
0.002718114	0.001306277	1.41E-03	6.75E-01	R159 <=> R78
0.002718114	135.4059339	-1.35E+02	2.01E-05	R159 <=> R198
0.002718114	1.75722E-09	2.72E-03	1.00E+00	R161 <=> R79
0.002718114	4.79835E-10	2.72E-03	1.00E+00	R162 <=> R371
0.002718114	2.41162E-06	2.72E-03	9.99E-01	R163 <=> R61
0.002718114	9.9329E-07	2.72E-03	1.00E+00	R163 <=> R95
0.002718114	4.72837E-10	2.72E-03	1.00E+00	R165 <=> R62
0.002718114	1.41471E-06	2.72E-03	9.99E-01	R168 <=> R150
0.002718114	5.64227E-14	2.72E-03	1.00E+00	R169 <=> R277
0.002718114	26178.14896	-2.62E+04	1.04E-07	R170 <=> R65
0.002718114	14.10153013	-1.41E+01	1.93E-04	R170 <=> R134
0.002718114	0.00012266	2.60E-03	9.57E-01	R172 <=> R66
0.002718114	8.31334E-06	2.71E-03	9.97E-01	R175 <=> R157
0.002718114	2.3293E-11	2.72E-03	1.00E+00	R176 <=> R288
0.002718114	2.90016E-05	2.69E-03	9.89E-01	R189 <=> R140
0.002718114	5.45629E-08	2.72E-03	1.00E+00	R198 <=> R159
